model_row,Old_index_1,smiles,rg,asphericity,eccentricity,num_chiral_centers,num_cis_trans,rg_mw_ratio,molecular_weight,rigid_bond_ratio,rigid_bond_method
222,236,CCCCCCOc1ccc(-c2nnc(-c3ccc(/C=C/c4cc(OCCCCC)c(/C=C/c5ccc(-c6nnc(-c7ccc(OCCCCCC)cc7)o6)cc5)cc4OCCCCC)cc3)o2)cc1,12.160705174754392,0.7684963916467984,0.9964448968159348,0,2,0.012892455143806571,943.2419999999996,0.5526315789473685,rdkit_fallback_after_AssertionError
223,239,CC(C)(C)c1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)cc1,5.836469135034495,0.6770047746764581,0.9924673007240444,0,0,0.013099000226755394,445.5660000000001,0.0,colleague_axial_method
224,240,CC(C)(C)c1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3)o2)cc1,5.9807553717656115,0.6155087072708451,0.988612925778612,0,0,0.012067073502531363,495.62600000000015,0.023255813953488372,colleague_axial_method
225,241,CC(C)(C)c1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4cc5cccc6c5c5c(cccc45)CC6)cc3)o2)cc1,6.15838980721736,0.48969206574963553,0.9767275930538618,0,0,0.010771613238586024,571.7240000000004,0.0784313725490196,colleague_axial_method
226,242,CCn1c2cc(N(c3ccccc3)c3ccc(-c4nnc(-c5ccc(C(C)(C)C)cc5)o4)cc3)ccc2c2ccc(N(c3ccccc3)c3ccc(-c4nnc(-c5ccc(C(C)(C)C)cc5)o4)cc3)cc21,9.051722504663774,0.400793926875857,0.9635088902015425,0,0,0.009731266581302725,930.1689999999999,0.024691358024691357,colleague_axial_method
227,243,N#C/C(=C\c1ccc(/C=C(\C#N)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,8.71824016439952,0.8214018606902317,0.997949171655223,0,2,0.01307419629109683,666.8280000000002,0.06896551724137931,colleague_axial_method
228,244,N#C/C(=C\c1ccc(/C=C(\C#N)c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccc3ccccc3c2)cc1,9.426564788673186,0.7799358689697815,0.9968217751376905,0,2,0.012291009023653736,766.9480000000001,0.07352941176470588,colleague_axial_method
229,245,N#C/C(=C\c1ccc(/C=C(\C#N)c2ccc(N(c3ccccc3)c3cc4cccc5ccc6cccc3c6c54)cc2)cc1)c1ccc(N(c2ccccc2)c2cc3cccc4ccc5cccc2c5c43)cc1,9.896035603354553,0.7524046227786924,0.9958355906811279,0,2,0.010814015774412917,915.112,0.07142857142857142,colleague_axial_method
230,246,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nnc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)o4)s3)cc2)cc1,8.84099362809526,0.7901743100610646,0.997135809150254,0,0,0.012263436772159101,720.9230000000003,0.0,colleague_axial_method
231,247,C(#Cc1ccc(-c2nnc(-c3ccc(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)o2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,11.040724947707277,0.9097498737300121,0.9995155537515904,0,0,0.014357865744183141,768.967,0.03076923076923077,colleague_axial_method
232,248,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)nn4)s3)cc2)cc1,9.417643918680536,0.8654387345099726,0.9988914767608142,0,0,0.012883903566369433,730.9620000000002,0.0,colleague_axial_method
233,249,CCCCCCOCc1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)cc1,7.400416381278578,0.82058776380207,0.997955579481957,0,0,0.014693686401318734,503.6460000000002,0.0,colleague_axial_method
234,250,CCCCCCOCc1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3)o2)cc1,7.380104388965413,0.7538512373299179,0.9959156961719466,0,0,0.013328561346572747,553.7060000000002,0.02127659574468085,colleague_axial_method
235,251,CCC1(CC)c2cc(/C=C/c3ccc(-c4nc5ccccc5s4)cc3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,7.798213896101764,0.8337879961082384,0.9982592987016916,0,1,0.012480077548002108,624.8530000000002,0.07407407407407407,colleague_axial_method
236,252,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(N(CCCC)CCCC)cc3)c(C#Cc3ccc(N(CCCC)CCCC)cc3)cc2C#Cc2ccc(N(CCCC)CCCC)cc2)cc1,8.906572651697223,0.5444954539335156,0.9826907402571979,0,0,0.009019149677977747,987.5179999999992,0.4358974358974359,rdkit_fallback_after_AssertionError
237,254,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(N)n2)cc1,6.399996483402608,0.8064197268399326,0.9975938577164865,0,2,0.01660116074187154,385.5150000000001,0.06451612903225806,colleague_axial_method
238,255,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(N)n2)cc1,7.0034967679171745,0.8024412383241093,0.9974870301835306,0,2,0.015858541715257517,441.6230000000002,0.05714285714285714,colleague_axial_method
239,256,Nc1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,8.503842270295229,0.7687802459808517,0.9964539307366942,0,2,0.01341725416148531,633.7990000000001,0.03636363636363636,colleague_axial_method
240,257,CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#N)cc2)cc1,5.786070420590727,0.5413836821395864,0.982255467782434,0,0,0.014967213821070057,386.5830000000001,0.06666666666666667,colleague_axial_method
241,258,N#Cc1ccc(C#Cc2ccc(N(CCO)CCO)cc2)cc1,5.081549000991091,0.8045133169580193,0.9975215468839168,0,0,0.01658658463268027,306.36499999999995,0.08333333333333333,colleague_axial_method
242,259,CCCCCCN(CCCCCC)c1ccc(/C=C/c2cc(C)nc(OCCCC(=O)OCC)n2)cc1,5.954521674545583,0.42005970830882866,0.9668142216497223,0,1,0.011681602547491496,509.7350000000004,0.05263157894736842,colleague_axial_method
243,260,CCOC(=O)CCCOc1nc(/C=C/c2ccc(N(C)C)cc2)cc(/C=C/c2ccc(N(C)C)cc2)n1,6.690179544672451,0.278259353248874,0.9197574585667594,0,2,0.013363174047519783,500.64300000000026,0.07692307692307693,colleague_axial_method
244,261,CCCCCCN(CCCCCC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CCCCCC)CCCCCC)cc3)nc(OCCCC(=O)OCC)n2)cc1,9.003909260882727,0.3550364796735646,0.9541791722201802,0,2,0.011525992323031515,781.1829999999999,0.3559322033898305,rdkit_fallback_after_AssertionError
245,262,CCOC(=O)CCCOc1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,8.40513187022371,0.3951157465704212,0.9611778587220247,0,2,0.011222898720734743,748.9270000000001,0.047619047619047616,colleague_axial_method
246,263,CCn1c2ccccc2c2cc(/C=C/c3nc(C)nc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)n3)ccc21,7.415665319929235,0.7650650571123366,0.9963285602130889,0,2,0.013895366540428295,533.6790000000002,0.0425531914893617,colleague_axial_method
247,264,CCn1c2ccccc2c2cc(/C=C/c3nc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)nc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)n3)ccc21,7.981966465217115,0.33999843364642607,0.9455746696403948,0,3,0.010801928799558713,738.939,0.045454545454545456,colleague_axial_method
248,265,CCCCN(CCCC)c1ccc(/C=C/C=C/c2ccc(N(C)C)cc2)cc1,6.333369248487703,0.7696772462521662,0.9964716218494939,0,2,0.01681776702520447,376.5880000000001,0.06896551724137931,colleague_axial_method
249,269,CCCCN(CCCC)c1ccc(/C=C/C=C/C=C/c2ccc(N(C)C)cc2)cc1,7.165573389052239,0.8252567001254195,0.9980618386982802,0,3,0.01779709554040781,402.62600000000015,0.0967741935483871,colleague_axial_method
250,270,CCCCN(CCCC)c1ccc(/C=C/C=C/C=C/C=C/c2ccc(N(C)C)cc2)cc1,8.197530957979508,0.8873782997057299,0.9992363861137178,0,4,0.01912344157190598,428.66400000000016,0.12121212121212122,colleague_axial_method
251,271,CCCCN(CCCC)c1ccc(/C=C/C=C/C=C/C=C/C=C/c2ccc(N(C)C)cc2)cc1,8.87406026555517,0.9063682000247533,0.9994776449655284,0,5,0.019516211201083714,454.70200000000017,0.14285714285714285,colleague_axial_method
252,272,CCCCCCCCCCCCCOc1cc(/C=C/c2cc(OC)c(/C=C/c3ccc(N(CCCC)CCCC)cc3)cc2OC)c(OCCCCCCCCCCCCC)cc1/C=C/c1cc(OC)c(/C=C/c2ccc(N(CCCC)CCCC)cc2)cc1OC,12.02279284138361,0.34347911781906765,0.9476486078102209,0,4,0.009557646440789443,1257.923999999999,0.3541666666666667,rdkit_fallback_after_AssertionError
253,274,CCCCCCCCCCCCCOc1cc(/C=C/c2cccc(N(c3ccccc3)c3cccc(C)c3)c2)c(OCCCCCCCCCCCCC)cc1/C=C/c1ccc(N(c2ccccc2)c2cccc(C)c2)cc1,9.907667878925444,0.32149723887665055,0.941325816415751,0,2,0.009512316961376712,1041.5619999999992,0.5238095238095238,rdkit_fallback_after_AssertionError
254,275,Cc1cccc(N(c2ccccc2)c2ccc(/C=C/c3ccc(/C=C/c4cccc(N(c5ccccc5)c5cccc(C)c5)c4)cc3)cc2)c1,8.668237566779903,0.7857407574691109,0.9969483894860959,0,2,0.013442003974152452,644.8620000000003,0.07142857142857142,colleague_axial_method
255,276,C(=C/c1cccc(N(c2ccccc2)c2ccccc2)c1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,6.154966264304207,0.62189583511803,0.9890344523232403,0,1,0.011959007415022002,514.6720000000003,0.022222222222222223,colleague_axial_method
256,277,COc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)c(OCCCCCCCCCCCS)cc1/C=C/c1ccc([N+](=O)[O-])cc1,6.805942582029384,0.7091002219116982,0.9940803899334647,0,2,0.011253788772290541,604.7690000000005,0.08888888888888889,colleague_axial_method
257,278,CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)c3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)cc2)cc1,11.422017149616941,0.18845313677901604,0.8450008084801063,0,0,0.010424382861048855,1095.7019999999989,0.4482758620689655,rdkit_fallback_after_AssertionError
258,279,CCCCCCCCCCS(=O)(=O)c1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(S(=O)(=O)CCCCCCCCCC)cc4)cc3)c3ccc(C#Cc4ccc(S(=O)(=O)CCCCCCCCCC)cc4)cc3)cc2)cc1,13.536573198858537,0.2437817911366308,0.9005839098205501,0,0,0.011682652995070769,1158.689999999999,0.5172413793103449,rdkit_fallback_after_AssertionError
259,280,O=S(=O)(c1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(S(=O)(=O)C(F)(F)F)cc4)cc3)c3ccc(C#Cc4ccc(S(=O)(=O)C(F)(F)F)cc4)cc3)cc2)cc1)C(F)(F)F,10.205434940663435,0.23976819200230937,0.8750102680176064,0,0,0.010835278865856824,941.8710000000003,0.6521739130434783,rdkit_fallback_after_AssertionError
260,281,CCCCCCCCCCS(=O)(=O)c1ccc(/C=C/c2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc(/C=C/c6ccc(S(=O)(=O)CCCCCCCCCC)cc6)cc5)cc4)c4ccc(C#Cc5ccc(/C=C/c6ccc(S(=O)(=O)CCCCCCCCCC)cc6)cc5)cc4)cc3)cc2)cc1,17.483800287231656,0.24204098467486368,0.8881304156942025,0,3,0.01193353638270727,1465.098,0.5789473684210527,rdkit_fallback_after_AssertionError
261,282,CCS(=O)(=O)c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,6.1791345056577605,0.7493317879219201,0.9957597700065814,0,1,0.014056905468078073,439.5800000000001,0.08571428571428572,colleague_axial_method
262,283,C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2nc3ccccc3s2)cc1,6.905333566713619,0.8072470459666498,0.9976164103847642,0,1,0.014367075222650022,480.6360000000002,0.024390243902439025,colleague_axial_method
263,284,CC(C)(C)c1ccc(-c2nnc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)cc1,8.202483901830623,0.8619502506828776,0.9988294368236851,0,1,0.014549344416749068,563.7700000000001,0.02127659574468085,colleague_axial_method
264,285,C(=C/c1ccc(-c2nc3ccccc3s2)cc1)\c1ccccc1,5.102960706955154,0.8586752358185136,0.998770903131966,0,1,0.01628128166851768,313.425,0.038461538461538464,colleague_axial_method
265,286,C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccccc1,4.887032755415432,0.582513086584124,0.9860897646156127,0,1,0.014064982128686187,347.46100000000007,0.03333333333333333,colleague_axial_method
266,287,CC(C)(C)Sc1ccc(/C=C/c2ccc(-c3cnc4c(ccc5cc(-c6ccc(/C=C/c7ccc(SC(C)(C)C)cc7)cc6)cnc54)c3)cc2)cc1,11.154423501114373,0.9462840887291645,0.9998332254932957,0,2,0.01564373839612802,713.0280000000001,0.034482758620689655,colleague_axial_method
267,288,CCCCCCN(CCCCCC)c1ccc(/C=C/c2ccc(-c3cnc4c(ccc5cc(-c6ccc(/C=C/c7ccc(N(CCCCCC)CCCCCC)cc7)cc6)cnc54)c3)cc2)cc1,13.137687574646124,0.8765182031647368,0.9990727684386693,0,2,0.01454320065914892,903.3559999999994,0.02702702702702703,colleague_axial_method
268,289,CCCCCCOc1ccc(/C=C/c2ccc(-c3cnc4c(ccc5cc(-c6ccc(/C=C/c7ccc(OCCCCCC)c(OCCCCCC)c7)cc6)cnc54)c3)cc2)cc1OCCCCCC,13.579424460041597,0.8666869965833851,0.998908319170007,0,2,0.014487470111702925,937.3219999999992,0.5526315789473685,rdkit_fallback_after_AssertionError
269,290,CCC1(CC)c2cc(/C=C/c3ccc([N+](=O)[O-])cc3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,6.464738788540755,0.7469887901039562,0.995654412941813,0,1,0.012045910073211446,536.6750000000002,0.10869565217391304,colleague_axial_method
270,293,CCC1(CC)c2cc(C=Cc3ccc([N+](=O)[O-])cc3)ccc2-c2c(/C=C/c3ccc([N+](=O)[O-])cc3)cc(/C=C/c3ccc([N+](=O)[O-])cc3)cc21,7.41429053709681,0.401332634643855,0.9621430543105405,0,2,0.01117064248579514,663.7300000000001,0.18181818181818182,colleague_axial_method
271,294,CCC1(CC)c2cc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,9.70558996263897,0.34719913916438716,0.9490370427140307,0,2,0.00941950088185526,1030.372,0.7912087912087912,rdkit_fallback_after_AssertionError
272,295,CCCCN(CCCC)c1ccc(/C=C/c2cc(C#N)c(/C=C/c3ccc(/C=C/c4cc(C#N)c(/C=C/c5ccc(N(CCCC)CCCC)cc5)cc4C#N)cc3)cc2C#N)cc1,12.263359056447653,0.9137771925517603,0.9995607194062346,0,4,0.014579103923685935,841.1599999999995,0.11764705882352941,colleague_axial_method
273,296,CCCCCCCCCCCCOc1cc(/C=C/c2cc(C#N)c(/C=C/c3ccc(N(CCCC)CCCC)cc3)cc2C#N)c(OCCCCCCCCCCCC)cc1/C=C/c1cc(C#N)c(/C=C/c2ccc(N(CCCC)CCCC)cc2)cc1C#N,11.658992082487478,0.4006051435312462,0.9634296546477507,0,4,0.00963707576461638,1209.8059999999991,0.40425531914893614,rdkit_fallback_after_AssertionError
274,297,CCCCN(CCCC)c1ccc(/C=C/c2cc(OC)c(/C=C/c3cc(C#N)c(/C=C/c4cc(OC)c(/C=C/c5ccc(N(CCCC)CCCC)cc5)cc4OC)cc3C#N)cc2OC)cc1,11.779540446582446,0.9019003238456346,0.9994214294301063,0,4,0.01292687847226698,911.2439999999996,0.08333333333333333,colleague_axial_method
275,298,COc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(OC)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,8.636581527911636,0.8169069473238965,0.9978664102122707,0,2,0.012759775327115848,676.8600000000002,0.034482758620689655,colleague_axial_method
276,299,O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,3.514132892410036,0.2630881741017943,0.9223402799075769,0,0,0.01285650535939428,273.33500000000004,0.043478260869565216,colleague_axial_method
277,300,O=Cc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,5.427605380863687,0.671589318684382,0.9921761935782746,0,1,0.014455458293353377,375.47100000000006,0.0625,colleague_axial_method
278,301,O=Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,7.516482025839341,0.8450887550079843,0.998507118404134,0,2,0.01573779702943914,477.60700000000014,0.07317073170731707,colleague_axial_method
279,302,O=Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,9.559895563885469,0.906134830282234,0.9994769088165121,0,3,0.016489885283453985,579.7430000000003,0.08,colleague_axial_method
280,303,O=Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,11.625540540296292,0.9398724419687249,0.9997905570541792,0,4,0.017049271997372387,681.8790000000004,0.0847457627118644,colleague_axial_method
281,304,Cc1cc(C)c(B(c2ccc(N(C)C)cc2)c2c(C)cc(C)cc2C)c(C)c1,4.026246388999911,0.17768349382104617,0.87528591091199,0,0,0.010900572580754086,369.3610000000001,0.0,colleague_axial_method
282,305,Cc1cc(C)c(B(c2ccc(C#Cc3ccc(N(C)C)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,5.955412680000297,0.5730574909946251,0.9853106040621926,0,0,0.012685098395888852,469.4810000000002,0.02564102564102564,colleague_axial_method
283,306,CCCCn1c2ccc(C#Cc3ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)cc2c2cc(C#Cc3ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)ccc21,9.328733983946325,0.44618481434168433,0.9705829124471141,0,0,0.010140865171180301,919.9149999999997,0.02531645569620253,colleague_axial_method
284,307,Cc1cc(C)c(B(c2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc(B(c6c(C)cc(C)cc6C)c6c(C)cc(C)cc6C)cc5)cc4)c4ccc(C#Cc5ccc(B(c6c(C)cc(C)cc6C)c6c(C)cc(C)cc6C)cc5)cc4)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,11.981043928352621,0.2381406974407081,0.8615397963818444,0,0,0.00928605448249687,1290.218999999999,0.6756756756756757,rdkit_fallback_after_AssertionError
285,308,Cc1cc(C)c(B(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,5.663877711311703,0.44977801997103395,0.971390220489979,0,1,0.010901695364392222,519.5410000000003,0.022727272727272728,colleague_axial_method
286,309,CCCCn1c2ccc(/C=C/B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2c2cc(/C=C/B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc21,6.66788878552458,0.32445351762913294,0.9452992745520221,0,2,0.008639948358375409,771.751,0.03076923076923077,colleague_axial_method
287,310,Cc1cc(C)c(B(/C=C/c2ccc(N(c3ccc(/C=C/B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)c3ccc(/C=C/B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,8.768604499979446,0.18794628087324974,0.8551286998320128,0,3,0.0082105114080407,1067.9729999999995,0.6333333333333333,rdkit_fallback_after_AssertionError
288,311,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(SC)n2)cc1,5.94712621650888,0.6972911600145884,0.993497083540312,0,2,0.015229204565614224,390.50800000000004,0.06666666666666667,colleague_axial_method
289,312,CSc1nc(/C=C/c2c3ccccc3cc3ccccc23)cc(/C=C/c2c3ccccc3cc3ccccc23)n1,5.97473090539505,0.5298532076474706,0.9812405053476789,0,2,0.01125829270504215,530.6960000000001,0.043478260869565216,colleague_axial_method
290,313,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(SC)n2)cc1,6.917742817161156,0.7262908969588204,0.9948402581907801,0,2,0.01463446910984331,472.7020000000002,0.05555555555555555,colleague_axial_method
291,314,CCN(CC)c1ccc(/C=C/c2cc(C)nc(SC)n2)cc1,4.765223644742857,0.6772845159199038,0.9924806080312361,0,1,0.015201530113704204,313.47,0.043478260869565216,colleague_axial_method
292,315,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(SCCSc3nc(/C=C/c4ccc(N(CC)CC)cc4)cc(/C=C/c4ccc(N(CC)CC)cc4)n3)n2)cc1,9.060462269144486,0.3013839262172628,0.9307239104331592,0,4,0.009604173753688291,943.3879999999996,0.547945205479452,rdkit_fallback_after_AssertionError
293,316,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)nc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)n4)s3)cc2)cc1,9.575016503327863,0.22035716572319655,0.8561331055873936,0,0,0.009055365309667296,1057.386,0.8333333333333334,rdkit_fallback_after_AssertionError
294,317,CCCCCC(CC)Cn1c2ccccc2c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ccc7c8ccccc8n(CC(CC)CCCCC)c7c6)s5)nc(-c5ccc(-c6ccc7c8ccccc8n(CC(CC)CCCCC)c7c6)s5)n4)s3)cc21,8.643205407052967,0.32287480634236415,0.9427064817787738,3,0,0.007192044926165734,1201.7729999999992,0.6666666666666666,rdkit_fallback_after_AssertionError
295,318,C(#Cc1ccc(-c2nc(-c3ccc(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc(-c3ccc(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)n2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,11.094822948443523,0.377255448634927,0.9569131119500431,0,0,0.009823191201081164,1129.452,0.8125,rdkit_fallback_after_AssertionError
296,319,CCCCCCC1(CCCCC)c2ccccc2-c2ccc(C#Cc3ccc(-c4nc(-c5ccc(C#Cc6ccc7c(c6)C(CCCCC)(CCCCCC)c6ccccc6-7)s5)nc(-c5ccc(C#Cc6ccc7c(c6)C(CCCCC)(CCCCCC)c6ccccc6-7)s5)n4)s3)cc21,11.330227379931994,0.21610240203733255,0.9030386102339854,3,0,0.008361563101178787,1355.0369999999994,0.6216216216216216,rdkit_fallback_after_AssertionError
297,320,CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ccc7c(c6)C(CCCCCC)(CCCCCC)c6ccccc6-7)s5)nc(-c5ccc(-c6ccc7c(c6)C(CCCCCC)(CCCCCC)c6ccccc6-7)s5)n4)s3)cc21,9.724008860253967,0.15159488353372527,0.8554406719264892,0,0,0.007338586606604098,1325.0519999999992,0.6111111111111112,rdkit_fallback_after_AssertionError
298,321,FC(F)(F)c1ccc(/C=C/c2cc3c(s2)c2sc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc2p3-c2ccccc2)cc1,8.364337259695526,0.7249112607782685,0.9947828962146242,1,2,0.011750734404908477,711.8140000000003,0.03508771929824561,colleague_axial_method
299,323,COCCOCCOCn1c(/C=N/N(C)C)ccc1C1=C([O-])/C(=C2\C=CC(/C=N/N(C)C)=[N+]2COCCOCCOC)C1=O,5.0467887618698875,0.2851605470961719,0.9361306859397934,0,3,0.008183327109836432,616.7160000000002,0.2826086956521739,colleague_axial_method
300,324,COCCOCCOCn1c(/C=C/c2ccnc3ccccc23)ccc1C1=C([O-])/C(=C2\C=CC(/C=C/c3ccnc4ccccc34)=[N+]2COCCOCCOC)C1=O,7.494973174234164,0.7331237435293709,0.9949448603054146,0,3,0.009573420123585268,782.8939999999999,0.234375,colleague_axial_method
301,325,C(#Cc1ccc2ncsc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,5.718435107243186,0.6948803931441143,0.9933980902009341,0,0,0.014206515686703298,402.5220000000001,0.029411764705882353,colleague_axial_method
302,326,O=Cc1nc2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2s1,6.135585916717781,0.7394988260085644,0.9953831717398327,0,0,0.014251172773958218,430.5320000000001,0.05555555555555555,colleague_axial_method
303,327,N#CC(C#N)=Cc1nc2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2s1,6.850660185134615,0.796031134612247,0.9973053652717567,0,0,0.014314555947040439,478.5800000000001,0.1,colleague_axial_method
304,328,C(#Cc1nc2ccccc2s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,5.63018185823637,0.6964087447939393,0.9934741449274235,0,0,0.01398726494014332,402.52200000000005,0.029411764705882353,colleague_axial_method
305,329,O=Cc1ccc2nc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c1,6.06581940831829,0.7428144393022135,0.9955139556725396,0,0,0.01408912556631862,430.5320000000001,0.05555555555555555,colleague_axial_method
306,330,N#CC(C#N)=Cc1ccc2nc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c1,6.73461873473169,0.7789635229190884,0.9967897048563368,0,0,0.014072085617308891,478.58000000000004,0.1,colleague_axial_method
307,331,C(#Cc1ccc2ncsc2c1)c1ccc(N(c2ccc(C#Cc3ccc4ncsc4c3)cc2)c2ccc(C#Cc3ccc4ncsc4c3)cc2)cc1,8.628533660978778,0.24179652201486004,0.8796563599809387,0,0,0.012035627132019338,716.9160000000002,0.05,colleague_axial_method
308,332,O=Cc1nc2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc6nc(C=O)sc6c5)cc4)c4ccc(C#Cc5ccc6nc(C=O)sc6c5)cc4)cc3)cc2s1,9.438571023643034,0.2381306353543913,0.8614103534911666,0,0,0.011784278869790265,800.946,0.09090909090909091,colleague_axial_method
309,333,N#CC(C#N)=Cc1nc2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc6nc(C=C(C#N)C#N)sc6c5)cc4)c4ccc(C#Cc5ccc6nc(C=C(C#N)C#N)sc6c5)cc4)cc3)cc2s1,10.845602247607752,0.24408544973728136,0.8774156744408539,0,0,0.011475734848117909,945.0899999999998,0.7692307692307693,rdkit_fallback_after_AssertionError
310,334,C(#Cc1nc2ccccc2s1)c1ccc(N(c2ccc(C#Cc3nc4ccccc4s3)cc2)c2ccc(C#Cc3nc4ccccc4s3)cc2)cc1,8.470812351856038,0.24034387017197625,0.8650980094999983,0,0,0.011815627426164346,716.916,0.05,colleague_axial_method
