Num-Conju-Stru,Conju-Num-Atom-All,Conju-Num-Atom-Ratio,Conju-Wt-Ave,Full-Mol Wiener Index,Conju-Num-Atom-Individual,Conju-Wt-Part,Conju-Wt-Ave.1,Conju-Max-Distance,Conju-Branch-Ratio,Conju-Stru-Wiener-Index,Conju-Stru-VSA,Apperant-Elec-Count-Sum,Apperant-Elec-Count-Ave,Apperant-Elec-Count-Max,Apperant-Elec-Count-Min,Apperant-Elec-Count-Delta,Apperant-Elec-Count-Weighted,Apperant-Elec-Count-Weighted-Ave,Apperant-Elec-Count-PositiveDisCoef,Apperant-Elec-Count-PositiveDisCoef-PairMean,Apperant-Elec-Count-NegativeDisCoef,Apperant-Elec-Count-NegativeDisCoef-PairMean,Apperant-Elec-Count-GradSum,Apperant-Elec-Count-GradSum-PairMean,Apperant-Elec-Count-MaxMinDisRatio,Apperant-Elec-Count-LaplaceSum,Apperant-Elec-Count-Laplace-PairMean,PEOE-Charge-Sum,PEOE-Charge-Ave,PEOE-Charge-Max,PEOE-Charge-Min,PEOE-Charge-Delta,PEOE-Charge-Weighted,PEOE-Charge-Weighted-Ave,PEOE-Charge-PositiveDisCoef,PEOE-Charge-PositiveDisCoef-PairMean,PEOE-Charge-NegativeDisCoef,PEOE-Charge-NegativeDisCoef-PairMean,PEOE-Charge-GradSum,PEOE-Charge-GradSum-PairMean,PEOE-Charge-MaxMinDisRatio,PEOE-Charge-LaplaceSum,PEOE-Charge-Laplace-PairMean,EState-Indice-Sum,EState-Indice-Ave,EState-Indice-Max,EState-Indice-Min,EState-Indice-Delta,EState-Indice-Weighted,EState-Indice-Weighted-Ave,EState-Indice-PositiveDisCoef,EState-Indice-PositiveDisCoef-PairMean,EState-Indice-NegativeDisCoef,EState-Indice-NegativeDisCoef-PairMean,EState-Indice-GradSum,EState-Indice-GradSum-PairMean,EState-Indice-MaxMinDisRatio,EState-Indice-LaplaceSum,EState-Indice-Laplace-PairMean,Atomic-LogP-Sum,Atomic-LogP-Ave,Atomic-LogP-Max,Atomic-LogP-Min,Atomic-LogP-Delta,Atomic-LogP-Weighted,Atomic-LogP-Weighted-Ave,Atomic-LogP-PositiveDisCoef,Atomic-LogP-PositiveDisCoef-PairMean,Atomic-LogP-NegativeDisCoef,Atomic-LogP-NegativeDisCoef-PairMean,Atomic-LogP-GradSum,Atomic-LogP-GradSum-PairMean,Atomic-LogP-MaxMinDisRatio,Atomic-LogP-LaplaceSum,Atomic-LogP-Laplace-PairMean,Atomic-MR-Sum,Atomic-MR-Ave,Atomic-MR-Max,Atomic-MR-Min,Atomic-MR-Delta,Atomic-MR-Weighted,Atomic-MR-Weighted-Ave,Atomic-MR-PositiveDisCoef,Atomic-MR-PositiveDisCoef-PairMean,Atomic-MR-NegativeDisCoef,Atomic-MR-NegativeDisCoef-PairMean,Atomic-MR-GradSum,Atomic-MR-GradSum-PairMean,Atomic-MR-MaxMinDisRatio,Atomic-MR-LaplaceSum,Atomic-MR-Laplace-PairMean,ET(30) (Solvent),Wavelength (Exp nm),values_ln
1,55,1.0,0.96957506,5.123232323,55,674.577,12.26503636,24,1.0,5.123232323,885.4673142,55,1.0,19,2,17,120,2.181818182,15216,10.24646465,265.0591182,0.178490989,0.0,0.0,0.666666667,0.0,0.0,-1.346875646,-0.024488648,0.296425667,-0.695925362,0.992351029,-1.14082582,-0.020742288,9.16112039,0.006169105,-0.040342739,-2.72e-05,24.52338328,0.016514063,0.666666667,10.17591601,0.006852469,135.0,2.454545455,31.40426468,2.247529179,29.1567355,224.4223045,4.080405536,110159.1509,74.1812464,1215.255218,0.818353682,505.5890973,0.340464039,0.625,188.4527983,0.126904241,6.00288,0.109143273,3.2451,0.0161,3.229,14.48718,0.263403273,148.4309832,0.099953524,3.297783966,0.00222073,33.728138,0.022712551,0.208333333,13.40258253,0.009025308,184.484,3.354254545,65.747,5.613,60.134,415.746,7.559018182,165053.5354,111.1471619,3082.351543,2.075657605,138.2372746,0.093089074,0.666666667,52.87106702,0.035603412,37.4,810,6.429719478
1,46,1.0,0.971596833,4.563768116,46,620.658,13.49256522,22,1.090909091,4.563768116,748.4689904,46,1.0,19,2,17,102,2.217391304,9447,9.127536232,205.5401706,0.198589537,0.0,0.0,0.681818182,0.0,0.0,-1.156798521,-0.025147794,0.215680564,-0.69508483,0.910765394,-1.28337832,-0.027899529,5.336804143,0.005156333,-0.049955601,-4.83e-05,19.52653999,0.018866222,0.681818182,9.114258175,0.008806047,104.0,2.260869565,33.21438521,2.790794605,30.42359061,192.8613768,4.192638626,56241.56002,54.33967151,866.3743019,0.83707662,287.3255054,0.277609184,0.681818182,117.6990853,0.113718923,6.94134,0.150898696,3.2451,0.0161,3.229,16.00134,0.347855217,203.0660849,0.196199116,4.301797002,0.004156326,38.26800895,0.036973922,0.227272727,16.90913406,0.016337328,167.141,3.6335,65.747,5.613,60.134,375.708,8.167565217,123599.9147,119.4202074,2739.102196,2.646475551,160.2896733,0.15486925,0.681818182,69.52701337,0.067175858,37.4,760,4.605170186
1,52,1.0,0.978818546,4.875565611,52,698.712,13.43676923,22,1.090909091,4.875565611,859.1064589,52,1.0,19,2,17,114,2.192307692,12930,9.751131222,246.5319406,0.185921524,0.0,0.0,0.681818182,0.0,0.0,-0.995707708,-0.019148225,0.377218091,-0.695036745,1.072254836,-0.110738265,-0.002129582,4.311258448,0.003251326,-0.093359323,-7.04e-05,26.5652747,0.020034144,0.636363636,10.85311334,0.008184852,128.5,2.471153846,31.29550213,1.136684044,30.15881808,211.0002721,4.057697541,95668.40358,72.14811733,1130.662862,0.852686924,491.0098582,0.370294011,0.636363636,183.2671676,0.138210534,6.92538,0.133180385,3.2451,0.0161,3.229,16.33218,0.314080385,202.5990082,0.152789599,4.275752065,0.003224549,43.75642605,0.032998813,0.227272727,18.05927889,0.013619366,184.457,3.54725,65.747,5.613,60.134,415.692,7.994076923,158864.7985,119.8075404,3173.358606,2.393181452,208.9779027,0.157600228,0.681818182,84.12915293,0.063445817,37.4,800,5.857933154
2,24,0.96,0.927456509,2.035,15,192.129,12.89722222,8,0.0,1.761904762,209.6769627,15,1.0,6,3,3,34,2.266666667,370,3.523809524,42.96547619,0.409195011,0.0,0.0,0.375,0.0,0.0,-0.947805385,-0.063187026,0.308874698,-0.385436411,0.694311109,-0.269392496,-0.0179595,1.70760369,0.016262892,-0.195200518,-0.001859053,9.871837998,0.094017505,0.5,5.809813652,0.055331559,36.99802341,2.466534894,15.18920929,1.885622585,13.3035867,56.41415265,3.76094351,2674.021445,25.4668709,156.2673175,1.488260167,123.9866921,1.180825639,0.375,70.13930083,0.667993341,2.3973,0.15982,1.6977,0.4183,1.2794,7.82,0.521333333,6.7505056,0.06429053,0.691881035,0.006589343,15.15566,0.144339619,0.5,9.679873528,0.092189272,45.3596,3.023973333,21.265,10.209,11.056,111.5016,7.43344,3157.144943,30.06804708,410.2508902,3.907151335,43.49593476,0.414246998,0.375,25.32982249,0.241236405,63.1,650,4.17438727
1,40,1.0,0.941244132,4.071794872,40,484.432,12.1108,19,0.315789474,4.071794872,605.0141964,40,1.0,19,2,17,90,2.25,6352,8.143589744,174.1176489,0.223227755,0.0,0.0,0.578947368,0.0,0.0,-1.899846628,-0.047496166,-0.028743269,-0.895530568,0.866787299,-4.195083499,-0.104877087,14.56232564,0.018669648,0.276677722,0.000354715,11.93483656,0.015301073,0.315789474,6.068122853,0.007779645,77.33333333,1.933333333,36.49968159,3.323556858,33.17612474,168.3267381,4.208168453,24118.02374,30.92054326,631.0445112,0.809031425,74.2512366,0.095193893,0.578947368,38.97923833,0.049973382,7.1066,0.177665,3.2893,0.0161,3.2732,16.365,0.409125,198.2780372,0.254202612,4.637820623,0.005945924,30.70643558,0.039367225,0.263157895,15.81428909,0.02027473,139.468,3.4867,65.429,6.886,58.543,315.994,7.89985,76399.51944,97.94810184,2132.378908,2.733819112,63.28139913,0.081129999,0.263157895,31.10124638,0.039873393,40.7,690,5.828945618
1,11,1.0,0.958616443,1.309090909,11,140.097,12.73609091,6,0.0,1.309090909,169.0014949,11,1.0,8,2,6,24,2.181818182,144,2.618181818,27.63333333,0.502424242,0.0,0.0,1.0,0.0,0.0,-0.387345319,-0.035213211,0.471567516,-0.418019107,0.889586622,-0.037081852,-0.003371077,0.129815323,0.002360279,-0.203901375,-0.003707298,5.891743418,0.107122608,0.833333333,3.981340717,0.072388013,27.5,2.5,20.10412415,2.868009259,17.23611489,45.57101474,4.142819522,948.8470078,17.25176378,115.0470585,2.091764699,67.35134195,1.224569854,0.666666667,41.25831898,0.750151254,1.055,0.095909091,1.5367,-0.6398,2.1765,1.7036,0.154872727,-0.07172204,-0.001304037,0.021380054,0.000388728,6.666728333,0.121213242,1.0,4.743299694,0.086241813,36.142,3.285636364,26.522,6.27,20.252,80.976,7.361454545,1527.151801,27.76639638,301.4739043,5.481343715,22.676,0.412290909,1.0,14.58870278,0.265249141,55.4,800,3.63758616
1,25,0.757575758,0.712927247,2.729166667,25,316.231,12.64924,9,0.888888889,2.173333333,294.6570582,25,1.0,11,2,9,61,2.44,1304,4.346666667,98.08690476,0.326956349,0.0,0.0,0.666666667,0.0,0.0,-1.06573707,-0.042629483,0.446278982,-0.659129256,1.105408238,-0.907284334,-0.036291373,3.370593699,0.011235312,-0.299627197,-0.000998757,18.62415425,0.062080514,0.888888889,9.168109263,0.030560364,57.37976242,2.295190497,24.9961481,0.228843417,24.76730468,111.736313,4.46945252,7825.695284,26.08565095,381.4743495,1.271581165,199.688586,0.66562862,0.333333333,92.84287791,0.30947626,0.4449,0.017796,2.4446,-0.5245,2.9691,2.2261,0.089044,-28.07001946,-0.093566732,1.310145287,0.004367151,31.48445139,0.104948171,0.888888889,13.72601823,0.045753394,79.2305,3.16922,41.217,5.2285,35.9885,205.2835,8.21134,11903.00114,39.67667045,1058.549985,3.528499952,109.2124278,0.364041426,0.666666667,51.47118006,0.1715706,55.4,700,4.882801923
1,25,0.757575758,0.712927247,2.787878788,25,316.231,12.64924,9,1.444444444,2.173333333,308.1847419,25,1.0,11,2,9,60,2.4,1304,4.346666667,98.08690476,0.326956349,0.0,0.0,0.666666667,0.0,0.0,-1.089238587,-0.043569543,0.433679371,-0.657672113,1.091351484,-1.077687266,-0.043107491,3.499489826,0.011664966,-0.294000801,-0.000980003,18.59433396,0.061981113,0.888888889,9.15765962,0.030525532,59.02965339,2.361186136,27.32065939,-0.653561801,27.97422119,107.0617559,4.282470235,8180.225493,27.26741831,395.0882368,1.316960789,213.7523068,0.712507689,0.333333333,97.80885285,0.32602951,1.8106,0.072424,2.4446,-0.5676,3.0122,4.0484,0.161936,-6.1224637,-0.020408212,1.205648294,0.004018828,24.14448155,0.080481605,0.666666667,10.99582502,0.03665275,80.6043,3.224172,41.217,5.2285,35.9885,205.1423,8.205692,12575.75088,41.9191696,1081.794603,3.605982009,100.0545577,0.333515192,0.666666667,47.44846236,0.158161541,55.4,700,5.480638923
1,48,1.0,0.950809432,3.292553191,48,584.512,12.17733333,16,0.75,3.292553191,667.5004743,48,1.0,9,2,7,112,2.333333333,7428,6.585106383,257.2032884,0.2280171,0.0,0.0,0.4375,0.0,0.0,-2.101087508,-0.043772656,0.153197001,-0.379036959,0.53223396,-3.645949823,-0.075957288,15.56657709,0.013800157,0.240412258,0.000213131,23.80462264,0.021103389,0.4375,9.659553829,0.008563434,93.66666667,1.951388889,14.54134695,2.944057555,11.5972894,203.4879848,4.239333017,28760.2617,25.4966859,921.6572441,0.817072025,253.8678411,0.225060143,0.3125,104.4308836,0.092580571,7.4512,0.155233333,1.7646,-0.0519,1.8165,18.7988,0.391641667,183.2522104,0.162457633,5.89629561,0.005227212,36.95800314,0.032764187,0.4375,15.15368154,0.013434115,169.08,3.5225,32.413,7.814,24.599,400.812,8.35025,91154.49116,80.81071911,3227.399568,2.86116983,151.9650397,0.13472078,0.4375,61.8195419,0.054804558,32.4,800,2.197224577
1,38,0.644067797,0.589373836,4.292518995,38,460.41,12.11605263,16,0.375,3.481507824,538.3621667,38,1.0,19,2,17,88,2.315789474,4895,6.963015647,168.8308553,0.240157689,0.0,0.0,0.3125,0.0,0.0,-1.705896899,-0.044892024,-0.014282906,-0.85294845,0.838665543,-3.838069555,-0.10100183,10.27214911,0.014611876,0.222945858,0.000317135,12.13572773,0.017262771,0.4375,6.074681706,0.008641084,76.64325593,2.016927788,38.32162797,3.646349893,34.67527807,171.3153427,4.508298493,20325.38688,28.91235687,665.3197654,0.946400804,88.28239961,0.125579516,0.3125,43.25286065,0.061526118,6.805,0.179078947,3.4025,0.0161,3.3864,16.3044,0.429063158,154.5379427,0.219826377,4.590438457,0.006529784,31.36276177,0.044612748,0.3125,16.20222363,0.02304726,131.966,3.472789474,65.983,6.886,59.097,308.798,8.126263158,58459.85738,83.15769187,2053.589445,2.921179865,58.42317594,0.083105513,0.3125,29.88512269,0.042510843,31.0,610,6.907755279
1,42,0.666666667,0.622299935,4.995903738,42,528.51,12.58357143,22,0.045454545,4.389082462,595.8596783,42,1.0,19,2,17,98,2.333333333,7558,8.778164925,185.8816964,0.215890472,0.0,0.0,0.545454545,0.0,0.0,-1.701606267,-0.040514435,0.112261756,-0.852951337,0.965213093,-3.438717867,-0.081874235,12.38395951,0.014383228,0.181640157,0.000210964,12.66332542,0.014707695,0.954545455,6.177778978,0.007175121,84.35461838,2.008443295,38.32624307,3.499802221,34.82644085,187.7601958,4.470480852,30815.13585,35.78993711,723.7745119,0.840620804,124.9993767,0.145179299,0.636363636,59.79596301,0.069449434,7.7823,0.185292857,3.4025,0.0161,3.3864,18.7247,0.44582619,257.9860301,0.299635343,5.899383084,0.006851781,29.10128018,0.033799396,0.227272727,14.02133144,0.016284938,151.267,3.601595238,65.983,6.886,59.097,355.898,8.473761905,97818.57944,113.6104291,2425.118405,2.816629971,101.1963363,0.117533492,0.227272727,46.32193725,0.053800159,40.7,610,7.333023014
1,112,1.0,0.955855428,7.645109395,112,1353.216,12.08228571,38,0.736842105,7.645109395,1643.756675,112,1.0,14,2,12,256,2.285714286,95044,15.29021879,744.5783089,0.119784155,0.0,0.0,0.263157895,0.0,0.0,-4.137257691,-0.036939801,0.15319847,-0.506403488,0.659601958,-7.31027758,-0.065270336,137.1502207,0.022064064,0.697655506,0.000112235,48.51943636,0.007805572,0.5,16.33469643,0.002627847,224.3333333,2.00297619,29.26885339,2.543090011,26.72576338,477.0181813,4.259090905,386424.17,62.16605051,2856.223028,0.459495339,792.4659034,0.12748808,0.289473684,263.3658329,0.042369021,14.7136,0.131371429,1.7894,-0.0519,1.8413,35.4996,0.316960714,1614.823392,0.259784973,12.90803086,0.002076582,81.63332365,0.013132774,0.315789474,24.32431498,0.003913178,394.632,3.5235,48.991,7.397,41.594,908.06,8.107678571,1169964.757,188.2182685,9317.22448,1.498909987,305.7978306,0.049195275,0.263157895,94.16868783,0.015149403,40.7,780,9.261318617
1,112,1.0,0.955855428,7.897361647,112,1353.216,12.08228571,40,0.7,7.897361647,1643.756675,112,1.0,13,2,11,256,2.285714286,98180,15.79472329,735.4368465,0.118313521,0.0,0.0,0.3,0.0,0.0,-4.137585141,-0.036942724,0.15319847,-0.531940672,0.685139142,-7.32017847,-0.065358736,141.267022,0.022726355,0.688382446,0.000110744,47.52051578,0.007644871,0.425,16.14582331,0.002597462,224.3333333,2.00297619,26.50209403,2.557578812,23.94451522,477.3696516,4.262229032,399205.3719,64.22222843,2820.769945,0.453791819,775.0601434,0.124687925,0.425,259.6159594,0.041765759,14.7136,0.131371429,1.8115,-0.0519,1.8634,35.4996,0.316960714,1661.510457,0.267295762,12.7986264,0.002058981,80.70555391,0.012983519,0.3,24.21595124,0.003895745,394.632,3.5235,45.498,7.397,38.101,908.06,8.107678571,1209023.372,194.5018294,9198.916895,1.479877235,302.9060748,0.048730064,0.3,93.96357881,0.015116406,40.7,780,9.650206907
1,80,1.0,0.954327681,5.509493671,80,968.864,12.1108,28,0.714285714,5.509493671,1155.628574,80,1.0,13,2,11,184,2.3,34820,11.01898734,490.2714632,0.155149197,0.0,0.0,0.178571429,0.0,0.0,-3.119336945,-0.038991712,0.15319847,-0.548658456,0.701856926,-5.483150946,-0.068539387,56.77910966,0.017968073,0.45807772,0.000144961,36.19509675,0.011454145,0.392857143,13.09515755,0.004144037,159.0,1.9875,27.07528901,2.670922766,24.40436624,340.1839889,4.252299861,139892.4698,44.26976893,1838.712999,0.581871202,514.0778096,0.162682851,0.392857143,185.0371132,0.058556048,11.0824,0.13853,1.8115,-0.0519,1.8634,27.1492,0.339365,660.2235816,0.208931513,9.344384261,0.002957084,60.11127583,0.019022556,0.428571429,20.05582071,0.006346779,281.856,3.5232,45.498,7.397,38.101,654.436,8.18045,427811.157,135.3832775,6141.887633,1.943635327,230.6685934,0.07299639,0.714285714,78.82642469,0.024945071,40.7,780,7.337587744
1,53,0.929824561,0.889748688,6.373746867,53,680.575,12.84103774,34,0.0,5.897314949,725.1070062,53,1.0,15,2,13,124,2.339622642,16253,11.7946299,247.0912159,0.179311477,0.0,0.0,0.294117647,0.0,0.0,-2.204244061,-0.041589511,0.340555194,-0.523141615,0.863696809,-3.051193353,-0.057569686,34.20842477,0.024824691,-0.263229839,-0.000191023,32.6416444,0.023687696,0.323529412,14.59922659,0.010594504,111.6683828,2.106950619,32.92877296,3.200556987,29.72821597,239.7857909,4.524260205,76943.84213,55.83733101,989.5759141,0.718124756,324.4920318,0.235480429,0.617647059,140.5789797,0.102016676,8.3175,0.156933962,2.4977,-0.3765,2.8742,21.6188,0.407901887,322.9649624,0.234372251,6.823804194,0.004951962,44.04233515,0.031961056,0.352941176,17.93511074,0.01301532,181.301,3.420773585,47.9,7.814,40.086,432.96,8.169056604,179661.3654,130.3783493,3002.873587,2.179153546,215.110409,0.156103345,0.294117647,86.61905312,0.062858529,43.2,720,5.932245187
1,53,0.898305085,0.853856573,6.30654588,53,662.515,12.50028302,34,0.0,5.897314949,698.4238062,53,1.0,15,2,13,125,2.358490566,16253,11.7946299,247.0912159,0.179311477,0.0,0.0,0.294117647,0.0,0.0,-2.352364331,-0.044384233,0.340555194,-0.523141164,0.863696358,-3.645326179,-0.068779739,37.65882785,0.027328612,-0.247312139,-0.000179472,34.94930321,0.025362339,0.323529412,15.578016,0.011304801,112.2840219,2.118566451,32.98081415,3.201219018,29.77959513,243.2225665,4.589105028,77640.18855,56.34266223,1000.35745,0.725948802,329.0575895,0.238793606,0.294117647,143.132005,0.10386938,7.3699,0.139054717,2.4977,-0.3765,2.8742,19.3997,0.366032075,270.6866285,0.196434418,4.933501579,0.00358019,44.99468571,0.032652167,0.352941176,18.70709727,0.013575542,176.812,3.336075472,47.9,7.814,40.086,426.184,8.041207547,173158.0792,125.6589835,2834.070829,2.056655174,200.2023043,0.145284691,0.294117647,82.95243887,0.060197706,43.2,720,6.118097198
1,73,1.0,0.948371841,5.78500761,73,888.779,12.17505479,24,0.958333333,5.78500761,1106.007118,73,1.0,19,2,17,164,2.246575342,30406,11.57001522,408.975662,0.155622398,0.0,0.0,0.583333333,0.0,0.0,-3.042177151,-0.04167366,0.555541621,-0.895529057,1.451070677,-5.941249224,-0.081386976,59.0164366,0.022456787,0.423841973,0.000161279,34.57757555,0.013157373,0.541666667,13.4943559,0.005134839,150.3333333,2.059360731,35.12163924,1.102533849,34.01910539,299.6091529,4.104234971,127932.1742,48.68043157,1593.657935,0.606414739,438.7044466,0.166934721,0.583333333,149.7368511,0.056977493,11.84156,0.162213151,3.2893,-0.0519,3.3412,27.56066,0.377543288,825.6130117,0.314160202,9.420615302,0.003584709,70.54728021,0.026844475,0.541666667,28.90860113,0.011000229,253.09,3.466986301,65.429,5.613,59.816,575.862,7.888520548,362004.5204,137.7490565,4976.402655,1.893608316,198.50769,0.075535651,0.583333333,73.12944442,0.027827034,39.1,800,5.231108617
1,76,1.0,0.961357958,5.96,76,1128.491,14.84856579,26,0.923076923,5.96,1200.10516,79,1.039473684,19,2,17,173,2.276315789,37694,13.22596491,455.4765033,0.159816317,23.01965144,0.008077071,0.538461538,6.656077045,0.002335466,-2.862737254,-0.037667595,0.555541621,-0.794666021,1.350207642,-5.376726136,-0.070746397,51.54700783,0.018086669,0.341781954,0.000119923,36.1052112,0.012668495,0.461538462,14.11102053,0.004951235,157.5833333,2.073464912,33.95384879,1.072490263,32.88135853,306.0140484,4.026500636,146613.147,51.44320946,1685.387684,0.5913641,502.2457683,0.176226585,0.538461538,172.6006199,0.060561621,14.49806,0.190763947,3.3292,-0.0519,3.3811,30.93086,0.406985,1389.652258,0.487597283,12.97014639,0.004550929,86.76732711,0.030444676,0.5,33.65332273,0.011808183,279.361,3.675802632,65.259,5.613,59.646,611.163,8.041618421,473708.0141,166.2133383,5674.587881,1.991083467,328.8876035,0.115399159,0.538461538,112.0017419,0.039298857,39.1,800,5.318119994
1,54,0.981818182,0.94607776,5.053872054,54,794.36,14.71037037,26,0.0,5.073025856,847.3636422,56,1.037037037,19,2,17,123,2.277777778,16031,11.20265549,277.7724988,0.194110761,13.32508023,0.009311726,0.538461538,4.337852185,0.003031343,-1.97599659,-0.036592529,0.524173987,-0.794666228,1.318840215,-3.505139529,-0.064909991,20.92344166,0.014621553,0.156810526,0.000109581,23.36407858,0.016327099,0.461538462,9.976515624,0.006971709,114.6958773,2.123997728,33.99912981,1.272760719,32.7263691,218.6248674,4.048608656,66889.82935,46.74341674,1043.133228,0.728954038,328.150694,0.229315649,0.538461538,124.2574195,0.086832578,9.79526,0.181393704,3.3292,-0.0519,3.3811,21.09696,0.390684444,531.1210535,0.371153776,7.290235724,0.005094504,53.20285722,0.037178796,0.5,22.67018881,0.0158422,196.565,3.640092593,65.259,5.613,59.646,432.789,8.014611111,198324.1268,138.5912836,3420.897881,2.390564557,202.6186015,0.141592314,0.538461538,76.98643018,0.053799043,39.1,800,4.770684624
1,28,0.430769231,0.392428575,7.567307692,28,346.288,12.36742857,16,0.0,2.972222222,391.3356305,28,1.0,14,2,12,65,2.321428571,2247,5.944444444,103.9668817,0.275044661,0.0,0.0,0.5625,0.0,0.0,-1.390451404,-0.049658979,0.524173987,-0.713057899,1.237231886,-2.797262203,-0.099902222,7.925418423,0.020966715,0.04360041,0.000115345,12.14144021,0.032120212,0.6875,5.483655749,0.014507026,67.34531633,2.405189869,23.12887089,1.486014106,21.64285678,126.3940601,4.514073574,13581.22197,35.92915864,487.7954694,1.290464205,187.7038756,0.4965711,0.625,82.30243011,0.217731297,3.01466,0.107666429,2.44,-0.0519,2.4919,6.98336,0.249405714,18.86737447,0.049913689,1.15899549,0.003066126,19.22901469,0.050870409,0.5625,8.846165101,0.023402553,95.783,3.420821429,51.019,5.613,45.406,226.451,8.087535714,25646.69871,67.8484093,1250.895299,3.309246823,70.03909473,0.18528861,0.5625,31.80541294,0.084141304,39.1,800,4.691347882
5,46,0.766666667,0.709485298,5.710169492,22,264.242,12.011,15,0.0,2.880952381,357.2744829,22,1.0,13,2,11,50,2.272727273,1331,5.761904762,70.26336441,0.304170409,0.0,0.0,0.4,0.0,0.0,-1.16240269,-0.052836486,-0.080008156,-0.689990559,0.609982403,-2.56456587,-0.116571176,3.94183975,0.017064241,0.18655063,0.000807578,1.038878337,0.004497309,0.666666667,0.595297503,0.002577045,43.53702847,1.978955839,26.18248349,3.399800927,22.78268256,94.49577282,4.295262401,5220.595,22.59997835,268.1553704,1.160845759,36.47341799,0.157893584,0.666666667,23.02117008,0.099658745,2.4086,0.109481818,2.2008,-0.2281,2.4289,4.2726,0.194209091,6.08802015,0.026355066,0.919559589,0.003980777,10.09146466,0.043685994,0.933333333,5.448361592,0.023585981,79.538,3.615363636,46.469,7.814,38.655,181.194,8.236090909,17329.78243,75.02070318,919.9215544,3.982344391,27.59641611,0.119465005,0.8,14.05006319,0.060822784,37.4,720,4.317488114
5,44,0.75862069,0.719013657,5.333635814,20,280.332,14.0166,13,0.076923077,2.657894737,339.7005794,20,1.0,13,2,11,46,2.3,1010,5.315789474,61.52782218,0.323830643,0.0,0.0,0.461538462,0.0,0.0,-0.947889248,-0.047394462,-0.017943883,-0.608323051,0.590379168,-1.929071601,-0.09645358,2.346742879,0.012351278,0.110615035,0.000582184,2.756709304,0.014508996,0.846153846,1.686014831,0.008873762,38.79621164,1.939810582,25.06189814,3.450166317,21.61173183,85.31655135,4.265827568,3781.681356,19.90358609,226.682746,1.193067084,32.63190409,0.171746864,0.692307692,20.4566575,0.107666618,3.0236,0.15118,2.2142,-0.2281,2.4423,5.5026,0.27513,16.9063851,0.088980974,0.909277298,0.00478567,14.49043406,0.076265442,0.538461538,8.165080553,0.042974108,79.52,3.976,49.969,7.814,42.155,181.158,9.0579,16309.13453,85.83755018,957.6804013,5.040423165,54.53272241,0.287014328,0.461538462,29.48124282,0.155164436,37.4,775,7.200424893
1,26,0.866666667,0.819156036,3.72183908,26,336.334,12.93592308,17,0.0,3.261538462,381.5685018,26,1.0,14,2,12,60,2.307692308,2120,6.523076923,90.77608862,0.279311042,0.0,0.0,0.764705882,0.0,0.0,-1.293936048,-0.049766771,0.10437221,-0.786422194,0.890794404,-2.746417823,-0.105631455,5.70654235,0.017558592,0.09924642,0.000305374,7.177982669,0.022086101,0.941176471,3.784302604,0.011644008,51.05429591,1.963626766,27.6302375,3.125727367,24.50451013,112.649868,4.332687232,8243.194365,25.36367497,335.5412075,1.032434485,62.84180545,0.193359401,0.294117647,35.51268899,0.109269812,4.4041,0.169388462,2.6394,0.0161,2.6233,9.9593,0.38305,52.62119121,0.161911358,2.551307438,0.007850177,15.31183154,0.047113328,1.0,7.725434577,0.023770568,95.927,3.6895,53.313,6.886,46.427,221.468,8.518,28346.61004,87.22033858,1250.954154,3.849089706,67.24916886,0.20692052,1.0,33.56426615,0.103274665,37.4,800,5.327876169
1,38,1.0,0.948274433,4.251778094,38,480.466,12.64384211,21,0.285714286,4.251778094,578.216494,38,1.0,19,2,17,86,2.263157895,5978,8.503556188,157.7758792,0.224432261,0.0,0.0,0.523809524,0.0,0.0,-1.646234505,-0.043321961,0.10437221,-0.895530568,0.999902778,-3.287668884,-0.086517602,10.95251219,0.015579676,0.178339977,0.000253684,11.27442361,0.016037587,0.952380952,5.738620602,0.008163045,73.83333333,1.942982456,36.46474401,3.113269815,33.35147419,160.1281887,4.213899702,22853.09301,32.50795591,574.387225,0.817051529,92.22703661,0.131190664,0.80952381,47.69728166,0.067848196,6.9089,0.181813158,3.2893,0.0161,3.2732,15.8927,0.418228947,196.6025996,0.279662304,4.6792235,0.006656079,26.11782846,0.037151961,0.238095238,12.96628154,0.018444213,137.561,3.620026316,65.429,6.886,58.543,312.87,8.233421053,78080.40929,111.0674385,2077.221805,2.954796309,92.61545467,0.131743179,0.238095238,43.15315834,0.061384294,37.4,800,5.398162702
1,38,1.0,0.952062585,4.219772404,38,480.466,12.64384211,21,0.238095238,4.219772404,549.3012752,38,1.0,14,2,12,88,2.315789474,5933,8.439544808,161.062784,0.229107801,0.0,0.0,0.523809524,0.0,0.0,-1.518644793,-0.039964337,0.10437221,-0.583693212,0.688065422,-2.999571688,-0.078936097,9.283039721,0.013204893,0.131834215,0.000187531,11.84823779,0.016853823,0.666666667,5.976208714,0.008501008,73.16666667,1.925438596,27.62922191,3.118836945,24.51038497,161.6923535,4.255061934,22258.87457,31.66269498,573.9314179,0.816403155,99.19449434,0.141101699,0.238095238,50.16991332,0.071365453,6.7822,0.178478947,2.6394,0.1055,2.5339,15.8288,0.416547368,190.2490417,0.270624526,4.839485167,0.006884047,21.49192401,0.030571727,0.80952381,10.33031595,0.014694617,139.331,3.666605263,53.313,7.814,45.499,324.88,8.549473684,79720.60904,113.4005819,2174.207074,3.09275544,111.0803422,0.158009022,0.523809524,51.70233782,0.073545289,37.4,800,4.770684624
